item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	optional-payment-type-exclusion	status	maximum-retail-price
ARQ Cartoon Ice Cream Candy Candy Cake Silicone Mold DIY Handmade Chocolate Handmade Cake Dessert Decoration Baking Tools New	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0711ACIT0IK	94-V3LG-4M4T	179	0	2023-07-11 17:02:29 IST		y	1			11				B0CBMVZD78						B0CBMVZD78			0	DEFAULT		Inactive	300.0
Aladdin Myth Themed Knife Teapot House Silicone Mold		1111YTPJ5ED	96-ECVR-HHBV	360	0	2021-11-11 18:37:26 IST		y	1			11				B08RP5PCVT						B08RP5PCVT			0	DEFAULT		Inactive	600.0
AJH Sugarcraft Cake Border Decorating Frame Silicone Mold Baroque Scroll Relief Fondant Candy Clay Chocolate Gumpaste Molds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0504YEB2YXL	9G-DHEA-8SEW	700	0	2021-05-04 14:38:46 IST		y	1			11				B0943WLY23						B0943WLY23			0	DEFAULT		Inactive	900.0
APA 3D Flower Silicone Mold Fondant Cake Decorating Chocolate Sugarcraft Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0310YQCRUVL	9S-B8KZ-J115	160	0	2021-03-10 17:16:35 IST		y	1			11				B0824XJ2HM						B0824XJ2HM			0	DEFAULT		Inactive	400.0
ARY Peacock Silicone Cake Mold Fondant molds Cake Decorating Tools Chocolate gumpaste Mold Fondant Tools soap Mold Resin Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0715AOZPDIK	9T-5W6F-AT2X	700	0	2023-07-15 14:07:46 IST		y	1			11				B0CBX216YG						B0CBX216YG			0	DEFAULT		Inactive	1000.0
ARZ Gothic Capital English Letters and Numbers Fondant Cake Mold Chocolate Mold for The Kitchen Decoration Tool	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0715AP3277C	AI-GCLO-6IQ7	350	0	2023-07-15 14:42:23 IST		y	1			11				B0CBX5671R						B0CBX5671R			0	DEFAULT		Inactive	600.0
AFO 3D Silicone Handmade soap/Candle Cake Decoration Mold Baby with Mother Mary Love Long Hair Silicone Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0116AGE1D2Z	AL-UKGL-12PE	199		2023-01-16 15:52:10 IST		y	1			11				B0B7NWN9S2						B0B7NWN9S2				AMAZON_IN		Inactive	300.0
Music Note Silicone Mold Shape UV Resin Charms Mold		1111YTW7W5E	AT-MAUP-4I0M	399	0	2021-11-11 18:57:14 IST		y	1			11				B08SHYPVRB						B08SHYPVRB			0	DEFAULT		Inactive	700.0
Deco Shaped Silicone Mold Gum Paste Chocolate Ornamental Fondant Mould Cake Decoration Tools	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0624ZKRU520	B8-NXE7-F67U	599	0	2022-06-24 19:30:05 IST		y	1			11				B0B5252HSX						B0B5252HSX			0	DEFAULT		Inactive	800.0
Arx Silicone Mould Cake Mold Fondant molds Cake Decorating Tools Epoxy Resin Plaster DIY Resin molds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0715AOUQMFA	CK-1WHG-QEI1	450	0	2023-07-15 13:25:13 IST		y	1			11				B0CBX1Y8NL						B0CBX1Y8NL			0	DEFAULT		Inactive	700.0
RETAIL SUPPLIES 19 Cavity Mini Assorted Bows Heart Silicone Mold		1111YTOXXE8	CT-3C3Y-UDHO	298	0	2021-11-11 17:55:13 IST		y	1			11				B0865CYHX7						B0865CYHX7			0	DEFAULT		Inactive	500.0
RETAIL SUPPLIES Handmade Soap Silicone Mold Rabbit Shape Craft Resin Clay Chocolate Candy Mould (Food Grade)		1111YTC9ZSF	CW-ADK1-T6NL	569	0	2021-11-11 15:08:23 IST		y	1			11				B07VKJRRNF						B07VKJRRNF			0	DEFAULT		Inactive	800.0
AFZ Halloween Ghost Mold for Candy Baking, Cake Decoration Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0429ZOVTW52	DA-NWJ8-4LTJ	360	0	2022-04-29 18:48:15 IST		y	1			11				B09Z6ZVM31						B09Z6ZVM31			0	DEFAULT		Inactive	500.0
CRAFTIAL CURVE Lord Krishna Pattern Temple Mold DIY Clay Resin Cement Frame Making Mould	lord Krishna pattern temple mold DIY clay resin cement frame making mold clour : grey	0719YO59PTF	DD-0RHJ-F1V8	399		2021-07-19 17:16:28 IST		y	1			11				B099S7BLMP						B099S7BLMP				AMAZON_IN		Inactive	600.0
CRAFTIAL CURVE Female Body Silicone Candle Mold Concrete Human Body Sculpture Silicone Mold Body Torso Shape Design Cement Mold Home Decoration (9 cm x4 cm)	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0505YGNFZ9U	DS-Y3LY-IGAH	930	0	2021-05-05 17:45:49 IST		y	1			11				B09475W283						B09475W283			0	DEFAULT		Inactive	1400.0
AGS Lord Dancing Ganesha ganpati Bappa mangalamurti Hindu Idol Sculpture Warship Decoration Frame Silicone Mould Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0128Z601XGZ	DW-YM7W-WESM	680	0	2022-01-28 20:07:41 IST		y	1			11				B09RG9XKCC						B09RG9XKCC			0	DEFAULT		Inactive	1300.0
CRAFTIAL CURVE 3D Peach Silicone Candle Mold DIY Resin Cement soap Candle Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1102YCIENCX	EE-K0XO-8H7I	499	0	2021-11-02 16:07:10 IST		y	1			11				B09KV94SG3						B09KV94SG3			0	DEFAULT		Inactive	1200.0
Chocolate Gumpaste Mold DIY Sugar Craft Border European Relief Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0504YEJCGNE	EI-PNVE-1GNO	300	0	2021-05-04 16:23:53 IST		y	1			11				B09442N71Q						B09442N71Q			0	DEFAULT		Inactive	500.0
ADK Hindu God Lord Ganesha and Goddess Laxmi Antique Finish Mould Ganesha Lakshmi Idol Diwali Puja Ganesh Chaturthi Gifts Home Decore Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0907ZLF32YF	EU-Y6U3-BS4K	749	0	2022-09-07 13:59:06 IST		y	1			11				B0BDFG9CYN						B0BDFG9CYN			0	DEFAULT		Inactive	1200.0
15 cm Big Size Man Torso Silicone Candle Mold	15 cm big size man torso silicone candle mold flexible and reusable silicone mold	1207Y0LCXQF	FC-JL82-MTRR	2650	0	2021-12-07 15:52:47 IST		y	1			11				B09N7CDPQ7						B09N7CDPQ7			0	DEFAULT		Inactive	3500.0
Art Number Fondant Cake Mold Set | Number Silicone Molds |Fondant for Sugar Craft | 3D DIY Candy Mold | Cupcake Topper | AKE Decorations	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0712AFFI6UP	FX-92OE-1KX0	199	0	2023-07-12 14:23:17 IST		y	1			11				B0CBPNQ5LW						B0CBPNQ5LW			0	DEFAULT		Inactive	300.0
AEU Flowers A Variety of Fondant Silicone Mold Boundary Border lace Silicone Mold DIY Cake Circumference Flower Bunch Mold Soft Candy Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0621ZD9UXXJ	GH-PPSG-S0LD	199	0	2022-06-21 18:03:41 IST		y	1			11				B0B4P8F3GM						B0B4P8F3GM			0	DEFAULT		Inactive	300.0
ACV Christmas Tree Candle Mold 3D Silicone Mould Pine Shape Decoration DIY Art Craft Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1216ZH6F6U8	GY-TDFK-HDOW	519	0	2022-12-16 16:58:40 IST		y	1			11				B0BQC7MYXH						B0BQC7MYXH			0	DEFAULT		Inactive	1000.0
Silicone Christmas Pine Tree Candle Molds Soap Molds Baking Molds Moulds for DIY Christmas Candle Making Soap Making Baking	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0428Y3AED09	H0-M767-LU9Y	700	0	2021-04-28 18:10:53 IST		y	1			11				B093QD47GH						B093QD47GH			0	DEFAULT		Inactive	1000.0
ABK Rope Relief Shape Retro European Style Silicone Mold Lace DIY Sugarcraft Cake Border Baking Tools Fondant Chocolate Clay Moulds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0630ZX4X39M	HE-RMYN-VDA9	599	0	2022-06-30 13:55:09 IST		y	1			11				B0B5GTS431						B0B5GTS431			0	DEFAULT		Inactive	800.0
AAO Round Concrete Candle Holder molds Wedding Decoration Crafts Concrete Candlestick molds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0507YKRZADM	HL-ZVFY-XDOS	259	0	2021-05-07 14:01:24 IST		y	1			11				B094D4KTVS						B094D4KTVS			0	DEFAULT		Inactive	1000.0
ARM Candy Cookies Silicone Mold Set Crafting Tool Projects Epoxy Fondant Pendant Cake Topper Decoration Desserts Jelly Shots Gum Paste Resin Pudding Trinket Candy Jello	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0703AQKEQOB	HP-ST75-6PIJ	179	0	2023-07-03 20:00:12 IST		y	1			11				B0CB1R1X2J						B0CB1R1X2J			0	DEFAULT		Inactive	300.0
1Pcs 3D Trojan Horse Shape Silicone Fondant Molds Baby Birthday Cake Decorating Tools Gumpaste Chocolate Mould		1109YP2ZPZR	IW-KS5D-8XTD	155	0	2021-11-09 16:07:52 IST		y	1			11				B083SNP8K3						B083SNP8K3			0	DEFAULT		Inactive	300.0
ADO 3D Silicone Buddha Head Candle Mold Pillar Cylinder tealight Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1128Z4IRWGD	J2-QHKG-OIMB	999	0	2022-11-28 16:27:39 IST		y	1			11				B0BNJ33GQR						B0BNJ33GQR			0	DEFAULT		Inactive	2000.0
AKW Newest Happy Birthday Silicone Mold Chocolate Fondant Cake Decoration Tools		1105YJ6D8CY	J8-2UMV-0HHQ	175	0	2021-11-05 19:03:19 IST		y	1			11				B0829Z5QFM						B0829Z5QFM			0	DEFAULT		Inactive	400.0
Football Cooking Mould Silicone Candle Mold Ball Soap Mold Fondant Sugar Process Molds DIY Cake Decoration	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0507YLB514I	JV-W97L-DUSP	250	0	2021-05-07 17:10:24 IST		y	1			11				B094DK4SXV						B094DK4SXV			0	DEFAULT		Inactive	400.0
Plum Blossom Flower Rose Fondant Cake Silicone Mold Birthday Wedding Decoration DIY Cake Baking Tools Silicone Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0202ZBDPLWE	KI-5YEK-07BF	735	0	2022-02-02 15:07:44 IST		y	1			11				B09RPD6RQS						B09RPD6RQS			0	DEFAULT		Inactive	1500.0
AAY 3D Owl Animal Silicone Soap Mold Resin Clay Candle Molds (Non Food Grade)	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	1201ZCOP1K8	KK-IHYS-D9EJ	399	9	2022-12-01 19:29:08 IST		y	1			11				B07VJ58RZJ						B07VJ58RZJ			0	DEFAULT		Inactive	700.0
ABX Fruit Shape Chocolate Mould | 3D DIY Fondant Silicone Mold | Baking Tools for Cake Chocolate Candy Ice Jelly Soap | Baking Moulds | for Cake Cupcake Topper Decoration Four caviti (Raspberry Mold)	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0218Z0ENQPV	L1-T2ED-RLYY	175	0	2022-02-18 15:26:35 IST		y	1			11				B09SV3183L						B09SV3183L			0	DEFAULT		Inactive	300.0
Cake Baking Frame Cake Border Silicone Molds 3D Cupcake Fondant Decorating Tools Candy Clay Chocolate Gumpaste Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0504YEJSQH4	L9-JM7H-4CC7	800	0	2021-05-04 17:01:42 IST		y	1			11				B094433YKT						B094433YKT			0	DEFAULT		Inactive	1000.0
ARO Candy Mold, Silicone Chocolate Mold, Small Square Candy Molds, Silicone Candy Moulds,Polymer Clay Molds,Biscuit Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0711ACE8H28	LL-KEV3-GSX8	179	0	2023-07-11 15:57:05 IST		y	1			11				B0CBMRZ57C						B0CBMRZ57C			0	DEFAULT		Inactive	300.0
Labrador Dog Silicone Mold-Pet Cute Sensible with Baby -Animal Resin Molud- Plaster Mold-Epoxy Resin Art	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0630ZX9CA7R	LS-FPGJ-8AA4	449	0	2022-06-30 14:05:06 IST		y	1			11				B0B5GVGL24						B0B5GVGL24			0	DEFAULT		Inactive	700.0
ARR Cookie Candy Cakes Silicone Mold DIY Handmade Chocolate Crafty Cakes Dessert Decoration Baking Gadgets New Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0711ACUM1F2	LX-HW3N-E81R	179	0	2023-07-11 18:29:49 IST		y	1			11				B0CBN38K7S						B0CBN38K7S			0	DEFAULT		Inactive	300.0
New Design | Roman Column Silicone Mold Candles, Resin,	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1101YARIYMC	M0-FT50-YH8J	1599	0	2021-11-01 16:15:16 IST		y	1			11				B09KRYV6G6						B09KRYV6G6			0	DEFAULT		Inactive	2500.0
3D Christmas Snowman Silicone Mold Reusable Cake Candle Mould Soft Texture Changeable Style and is Easy to Release and Clean	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of vaseline or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0223YAB32R4	M1-Q8Y9-IQJ2	499	0	2021-02-23 18:21:59 IST		y	1			11				B08PDDZB42						B08PDDZB42			0	DEFAULT		Inactive	800.0
AQC 3D Kitten Candle Mold - MoldFun Small Size Cute Cat Silicone Mold		1111YTE38HL	ME-3BUJ-QA1H	197	0	2021-11-11 15:38:35 IST		y	1			11				B08RP3ZN4F						B08RP3ZN4F			0	DEFAULT		Inactive	500.0
Feather Earring Mold - DIY Handmade Charms Mold - Super Glossy Resin Mold- Epoxy Jewellery Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Cratial curve LLP, India. Made in India	0428Y3IBSBS	ME-XE69-MN86	150	0	2021-04-28 19:00:32 IST		y	1			11				B093QF6DTX						B093QF6DTX			0	DEFAULT		Inactive	300.0
Halloween-Silicone-Mould-Mold-Cake-Decor-Witch-Pumpkin-Chocolate-Craft		1111YTAAKJQ	MP-PU7R-DP9Y	268	0	2021-11-11 15:05:56 IST		y	1			11				B08SBWCFK7						B08SBWCFK7			0	DEFAULT		Inactive	500.0
Seahorse Starfish Silicone Fondant Mold Fish Shell Conch Cake Decorating Tools Chocolate Molds Resin Clay Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0201Z9UMW8G	NC-Z0DD-YN4Q	1099	0	2022-02-01 13:19:41 IST		y	1			11				B09RN1J2TX						B09RN1J2TX			0	DEFAULT		Inactive	1500.0
ARV Mother and Baby Silicone Mould Cake Mold Fondant molds Cake Decorating Tools Epoxy Resin Plaster DIY Resin molds	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0712AFLYDVD	NI-T4UF-VCRD	800	0	2023-07-12 16:06:11 IST		y	1			11				B0CBPYM4CB						B0CBPYM4CB			0	DEFAULT		Inactive	1200.0
AFU Silicone Mold Cashew Nut Mold kaju dryfruit Silicone Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0216ZVKY59P	NT-VSCO-NRKV	245	0	2022-02-16 14:24:02 IST		y	1			11				B09SLKSB5P						B09SLKSB5P			0	DEFAULT		Inactive	300.0
Honeycomb Cakes Molds Silicone Mold Fondant Cake Chocolate Soap Candy Biscuit Sugar Mold		1111YTCIQIU	OJ-U2SB-L9CM	130	0	2021-11-11 15:30:33 IST		y	1			11				B0892KFN31						B0892KFN31			0	DEFAULT		Inactive	300.0
Deer Head Design Soap Candle Mold Decoration Mould		1110YR2QSHO	PW-WAB7-JPB8	435	0	2021-11-10 14:09:59 IST		y	1			11				B08M9VYR6R						B08M9VYR6R			0	DEFAULT		Inactive	700.0
AEA Hindu Goddess, Durga Idol face Durga Puja, Durga Ashtami, Vijayadashami, Deepavali, and Navaratri Festivals Worshipped god Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1111ZVXYXVH	QG-8K4O-K331	156	0	2022-11-11 13:45:03 IST		y	1			11				B0BM4992NF						B0BM4992NF			0	DEFAULT		Inactive	400.0
Fat Female Body Female Torso Lady Silicone Candle Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0207ZH18V6K	QJ-RZZK-AUWR	1199	0	2022-02-07 17:00:21 IST		y	1			11				B09RWWTHML						B09RWWTHML			0	DEFAULT		Inactive	2000.0
Pear Shaped Candle Mold Silicone Candle Mold Decoration Mold DIY Plaster Mould Fruit Cake Decor	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0325ZYQGVQG	QK-HYNL-LZXW	530	0	2022-03-25 14:54:01 IST		y	1			11				B09WHXXWML						B09WHXXWML			0	DEFAULT		Inactive	800.0
European Frame Cake Border Silicone Mold Baroque Scroll Relief Fondant Cake Decorating Tools Candy Chocolate Gumpaste Mould	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0317ZEE32KU	R0-D479-1F5P	639	0	2022-03-17 12:49:17 IST		y	1			11				B09VSWZS9K						B09VSWZS9K			0	DEFAULT		Inactive	1000.0
ABJ ma Devi Durga god Idol Sculpture Silicone Pattern Mold Flexible and Reusable Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0319ZJ2IREJ	RC-VF1L-IQDL	375	0	2022-03-19 15:47:25 IST		y	1			11				B09VZ8839H						B09VZ8839H			0	DEFAULT		Inactive	700.0
ADB Kathakali Indian Classical Dance Koodiyattam Krishnanattam Ottan Thullal Makeup Style Dance Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	0825ZL2KO6M	RI-TQR8-PR8S	550	0	2022-08-25 18:53:20 IST		y	1			11				B0BBWD1TRJ						B0BBWD1TRJ			0	DEFAULT		Inactive	800.0
